PhD,Ing/Mgr,Absolvent,ContractType,Source_median_salary,Source_min_salary,Source_max_salary,Category_median_salary,Category_min_salary,Category_max_salary,Company_median_salary,Company_min_salary,Company_max_salary,Elastic_min,Elastic_max,Elastic_avg,SalaryNormalized,desctiption_above_project,desctiption_above_design,desctiption_above_senior,desctiption_above_agil,desctiption_above_implement,desctiption_above_technic,desctiption_above_technolog,desctiption_above_develop,desctiption_above_strategi,desctiption_above_architectur,des_under_toilet,des_under_hour,des_under_demi,des_under_telephon,des_under_mondai,des_under_commi,des_under_duti,des_under_fridai,des_under_week,des_under_meal,title_above_architect,title_above_manag,title_above_director,title_above_princip,title_above_senior,title_above_optometrist,title_above_develop,title_above_ax,title_above_engin,title_above_project,title_under_receptionist,title_under_cleaner,title_under_parti,title_under_de,title_under_assist,title_under_demi,title_under_driver,title_under_clerk,title_under_cook,title_under_commi
0,1,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,31680,42500,"39415,56007",39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,45120,57600,"49645,75243",42240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,21453,29952,"24364,29452",24336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,51840,53760,"52991,26235",42240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,16500,25500,"21252,84637",13552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,17150,21000,"19359,81848",24000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,9250,20500,"17022,26135",17150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,14500,37500,"24851,68566",14500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23151,27000,"24888,74254",21000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,14750,19200,"16527,05947",23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,25000,74880,"44959,98991",34500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,27000,28500,"27790,28481",29000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23500,28250,"25751,17567",26250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,21500,28500,"24965,89419",33000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,21120,47040,"33769,24957",48000,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,27500,28500,"28099,88241",31500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,39360,67200,"54094,14939",39360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18000,20800,"18956,80814",18900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,14496,23040,"17644,38762",19200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,14496,23040,"17643,6479",19200,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,83520,83520,83520,83520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23500,27500,"24290,27948",24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,21000,27500,"24760,31445",21000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,23000,5055,150000,21500,5000,150000,17000,10723,45000,19000,28500,"23485,08248",24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,full_time,27500,5040,100000,40000,5000,190809,32000,17500,50000,40000,47000,"45056,75154",40000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,22500,5250,120000,21500,5000,150000,18000,7500,55000,18000,20000,"18810,08267",25000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,22500,5250,120000,21500,5000,150000,17000,10723,45000,19000,28500,"23484,76729",24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,part_time,27500,5040,100000,28000,5000,152640,32400,20500,34800,32400,34800,"33139,5311",30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26500,6455,87475,29040,5088,100000,26500,6455,87475,30000,35000,"33350,57042",35000,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,,26500,6455,87475,29040,5088,100000,26500,6455,87475,30000,40000,"35842,43447",40000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26500,6455,87475,29040,5088,100000,26500,6455,87475,25000,66000,"32819,46527",28000,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
0,0,0,,26500,6455,87475,29040,5088,100000,26500,6455,87475,35000,40000,"36853,35159",35000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,11923,22800,"19753,43821",16416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,25000,30000,"27299,99145",31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,47040,72000,"57568,55191",73920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,full_time,23000,5055,150000,21500,5000,150000,18000,7500,55000,16000,18000,"17215,75521",17000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,full_time,23000,5055,150000,21500,5000,150000,20000,12500,50000,18000,27000,"21479,27504",23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,23000,5055,150000,21500,5000,150000,20000,12500,50000,13350,27000,"16936,5241",13350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,part_time,23000,5055,150000,21500,5000,150000,17000,10723,45000,19000,25000,"22716,21416",25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,,23000,5055,150000,21500,5000,150000,19000,14500,47500,15500,32000,"20083,7351",17000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,1,0,,62500,16800,200000,34500,5000,200000,57500,45000,75000,50000,90000,"76415,76786",57500,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,full_time,62500,16800,200000,34500,5000,200000,60000,50000,150000,60000,96000,"77631,9077",150000,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,19500,5088,100000,21500,5088,180000,37500,37500,37500,25000,37500,"36173,1469",37500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,19500,5088,100000,21500,5088,180000,37500,37500,37500,25000,37500,"36173,18652",37500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,19500,5088,100000,21500,5088,180000,37500,37500,37500,25000,37500,"36173,18652",37500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,30000,5006,180000,21600,5088,100000,32000,5006,192000,14000,19000,"16832,99141",17250,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,full_time,27500,5040,100000,32500,5088,192000,40000,17801,96000,27500,52000,"38372,05076",24500,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,32500,5088,192000,32000,17500,50000,27500,55000,"43780,48311",50000,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,19776,32500,"28711,72266",35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,12000,15350,"13443,44445",15000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,17280,51840,"29395,37561",30720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,40000,47500,"44000,0391",32500,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,20000,31000,"25511,38895",22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,23520,25977,"24409,50982",24883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,25219,37500,"29417,15322",31680,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,83520,83520,83520,83520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,17250,32500,"22476,2473",30000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,31000,42240,"35041,88701",32500,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,9250,17280,"15323,96595",18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,35500,13440,55000,30000,5000,144000,13440,13440,13440,16000,17000,"16388,86438",13440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,full_time,42500,15360,100000,34500,5000,200000,50250,15360,100000,32500,90000,"54771,03828",90000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,27500,5040,100000,27500,5040,140000,31250,16500,50000,30000,42500,"39312,67406",42500,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,full_time,27500,5040,100000,27500,5040,140000,28750,20750,55000,25000,45000,"36784,3266",40000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,27500,5040,100000,27500,5040,140000,31250,16500,50000,40000,62499,"50418,42138",36500,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,0,,30000,5006,180000,21600,5088,100000,32000,5006,192000,17500,57500,"33061,45653",60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,9250,20750,"17244,54332",17150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,15500,20650,"17865,21523",20650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,42240,54720,"47081,96787",41280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,83520,83520,83520,62400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,12500,16504,"15093,86333",14000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,19750,24750,"22725,573",21500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,32744,60480,"43335,86026",38500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,24000,53760,"42805,49184",48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,,26000,6139,182400,28128,5000,192000,32000,5006,192000,36480,57600,"43746,63016",33600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,22093,28000,"24891,13852",24500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,24000,26000,"24747,85082",24000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,22093,28000,"24891,13852",25000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,15360,26016,"21703,21188",18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,full_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,part_time,26000,6139,182400,28128,5000,192000,32000,5006,192000,18500,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
